time_s,target_q1,actual_q1,actual_qd1,actual_tau1,target_q2,actual_q2,actual_qd2,actual_tau2,target_q3,actual_q3,actual_qd3,actual_tau3
7.88,-0.3160396451229539,-0.3345533375984133,0.148968703559575,1.184583206495286,0.13410613538038646,0.09606038435831005,0.3487954068430568,0.6917530890458442,-0.1421285864891403,-0.21799210343858613,0.729572123525669,0.2744060520162648
7.890000000000001,-0.3146839773309358,-0.3330803902918051,0.1498543181391585,1.1524949676786878,0.13709906769542665,0.09959868088712727,0.3459900010635067,0.6685312692508507,-0.1334172730790524,-0.21033370503653762,0.7385668122320918,0.27016690522792786
7.9,-0.3133482153944586,-0.33161909503916753,0.14451521679250323,1.1426494571971841,0.1400326341002444,0.10308010226232081,0.34481375646921264,0.675727606805898,-0.12460617641847138,-0.20256574715704784,0.751934041548934,0.2602605629804269
7.91,-0.31203314120702064,-0.3301703521969233,0.14462303311941319,1.167021720384922,0.14290676858500687,0.10650438345014727,0.3359535347155382,0.6754646445723649,-0.11569679294064653,-0.19468930820486446,0.7660752714927332,0.23616455822427607
7.92,-0.31073952908160074,-0.32873499866749567,0.14614118775714252,1.1537668248088624,0.14572142416948897,0.10987127539703505,0.32386955450071414,0.6727805272832239,-0.10669066153474285,-0.18670551126216675,0.7773066852592699,0.2601368318973757
7.930000000000001,-0.3094681455482468,-0.32731389381277515,0.13974581460674126,1.1454286652453247,0.14847657288435154,0.11318058045021333,0.32342696668790877,0.6779694820337234,-0.09758936304100951,-0.17861551181092186,0.7799282563143971,0.26679938837461264
7.94,-0.3082197491536396,-0.3259117917467347,0.13970029124538005,1.1669019928491724,0.15117220574650964,0.11643483706972335,0.31889987431260336,0.6483773379114444,-0.08839451972883824,-0.1704195322066629,0.788299916026793,0.26197374309728333
7.95,-0.3069950902626945,-0.32452481501335007,0.13991911177935465,1.1445379027190077,0.1538083327286038,0.11962658967986925,0.31472251827098646,0.6701493397367844,-0.07910779475789323,-0.1621213677583704,0.8004807809606592,0.26457839197326116
7.96,-0.3057949108622431,-0.3231520788224636,0.13578619545966492,1.1541350458516673,0.15638498272258414,0.12276111920807063,0.3065784533211321,0.6848395899333182,-0.06973089162254795,-0.15372054466120022,0.8113573767901964,0.23718976612457773
7.97,-0.3046199443668487,-0.32179585525392085,0.13566485279025098,1.145328453880441,0.15890220349741663,0.12583801505256847,0.29885138620507656,0.6686667862111155,-0.06026555357982419,-0.145218344956872,0.8227926371105166,0.2589547106270366
7.98,-0.30347091542679516,-0.320463691670158,0.1342888085504786,1.1615774756295973,0.16136006165092787,0.12886185829551242,0.2947899923233948,0.648261143876988,-0.05071356306108288,-0.13661472457797885,0.8299568072318908,0.24787997763126016
7.99,-0.3023485397383087,-0.3191514319425241,0.13297270570156192,1.1492647690811963,0.16375864255581055,0.13181930486383828,0.28763195156769533,0.6879134658297539,-0.04107674106767467,-0.1279149644379211,0.8409944265792272,0.2613849898184827
8.0,-0.3012535238560511,-0.31785357869518904,0.13395746384254206,1.132974508875654,0.1660980502997938,0.1347193550737677,0.28393295787034906,0.7010178044533015,-0.031356946550794296,-0.1191184348600727,0.8475787717053627,0.25694182856348113
8.01,-0.30018656500792973,-0.3165743350761891,0.12984896242497904,1.1232350030346423,0.168378407620015,0.13756207122492098,0.27808105524203364,0.6815457375805308,-0.02155607577579785,-0.11022601624737252,0.858889875624282,0.23659986111804374
8.02,-0.2991483509122795,-0.3153307207437825,0.12039185852463519,1.1286340134161137,0.17059985583160078,0.14036169164266143,0.2816351842732728,0.686931980114989,-0.011676061671211962,-0.10123567202132285,0.87020738101645,0.22851750745872912
8.03,-0.29813955959745553,-0.31411954099246997,0.12319301495264914,1.1820093817227957,0.17276255475048646,0.14308013022893398,0.2701256756482551,0.7069232560136013,-0.0017188731627021392,-0.09215760743379231,0.879023227205081,0.2711347501459945
8.040000000000001,-0.29716085922387714,-0.3129123230777761,0.12377566599685536,1.1303477458525863,0.1748666826105035,0.145741236889905,0.26117137848180005,0.6892819025882905,0.008313485507734059,-0.0829908553969552,0.8835477666572926,0.26385967974831614
8.05,-0.2962129079085793,-0.3117220641599394,0.1224294562759723,1.1423187925652145,0.17691243597475115,0.14834778589900538,0.2557651470812185,0.6907706849283017,0.018418975477082572,-0.07373345713468106,0.8930503107272008,0.2446647635837316
8.06,-0.29529635355230427,-0.3105534842917566,0.11740615065736039,1.1252701364309674,0.17890002964129084,0.15089749211462672,0.2479492481188246,0.6732107354975073,0.028595523970880332,-0.0643880670689949,0.9047324927830118,0.2312496587249565
8.07,-0.29441183366918117,-0.3094090730440295,0.11677765888826891,1.1107205590773093,0.18082969654319042,0.15338941855170396,0.24458876462433707,0.7118285239655884,0.03884102502671544,-0.05495684042363187,0.9107497885087101,0.2446746684932454
8.08,-0.293559975219036,-0.30829036069805243,0.11143936103891398,1.1108877503349852,0.1827016876429487,0.15582321368549143,0.23428572195144212,0.7083721927977374,0.04915334023141618,-0.04544173077267404,0.9160425256675346,0.269412994569331
8.09,-0.29274139444237024,-0.30719829615655253,0.1086278027521241,1.1010936940924339,0.18451627182133498,0.15819870731929933,0.23106691928209716,0.6979539598118425,0.05953029947160532,-0.03584465767328153,0.9272970408193709,0.2659663002229966
8.1,-0.2919566966980558,-0.30613364652189395,0.10897306928301513,1.0887800947942634,0.18627373576068348,0.1605159564818347,0.22691299393480735,0.7096914996087679,0.06996970169734365,-0.02616749936115637,0.9372065665424945,0.2370046784844938
8.11,-0.29120647630377766,-0.30509721593374833,0.10293927564231752,1.1027619364135093,0.1879743838226743,0.16277511783549528,0.22122900253577316,0.6981663519444669,0.08046931569855215,-0.016412133413773723,0.9417762449409656,0.23705111331686474
8.120000000000001,-0.29049131637927206,-0.3040896553308444,0.10379005359027604,1.0896212783713888,0.18961853792064293,0.16497625593833878,0.21604406127346498,0.704735210179401,0.09102688089390079,-0.00658051081602106,0.9494454725457733,0.256075707750185
8.13,-0.2898117886923919,-0.30311157164718533,0.09532875043290683,1.0957251070771785,0.19120653738645788,0.16711955195365355,0.20839089478963638,0.7040628544547312,0.10164010813185553,0.0033254107168512416,0.958484473911946,0.251344024148315
8.14,-0.2891684535080473,-0.3021636296086362,0.09145939706447118,1.0850561913413281,0.1927387388320135,0.1692052049352286,0.20724654949180038,0.7121549962695388,0.11230668050358314,0.013303649719341261,0.964212904581198,0.25334704275978054
8.15,-0.28856185944004453,-0.3012464101048599,0.09103440081186388,1.1183554852106292,0.19421551600537323,0.1712333842606604,0.19728054620785063,0.7025489624460968,0.12302425416735094,0.0233521685862425,0.9737293748066563,0.24013466495501803
8.16,-0.28799254330587787,-0.30036296765824116,0.09195635971091684,1.1090595213304832,0.19563725964161965,0.17320553961436394,0.19303541637878913,0.7143631245049117,0.13379045918414098,0.03346939795571532,0.976730002731603,0.23810858585340777
8.17,-0.2874610299844914,-0.2995102540025936,0.08480939199291126,1.08758060910154,0.19700437730844908,0.17511867051067334,0.18799627430282892,0.71600202779439,0.1446029003641093,0.04365196825172916,0.9814191973859169,0.23582225536253018
8.18,-0.28696783227706335,-0.2986890969953518,0.08274590383554661,1.0828694765721047,0.19831729324656827,0.17697554585717426,0.18584248135307008,0.7121644357430864,0.15545915812358116,0.05389872926925229,0.9887132508925641,0.25352074005485065
8.19,-0.28651345077083745,-0.2979006665346865,0.07751006635079125,1.0776161897624081,0.19957644820493506,0.17877621719762363,0.17398905132145956,0.6939367724067168,0.16635678935222994,0.06420746439007394,0.9950806625027335,0.2239511598892111
8.2,-0.28609837370603486,-0.2971458042313561,0.07471077643298188,1.0684329688201684,0.20078229927090707,0.18052084599433277,0.17173206177371056,0.7005344631190584,0.17729332829009026,0.07457593892842683,0.9972952949443978,0.24117373091111263
8.21,-0.2857230768458862,-0.29642514153692767,0.0741802040979113,1.0665740866594131,0.20193531969534004,0.18220964718641328,0.16366174081306006,0.7080865550171477,0.18826628741407292,0.08500190442690271,1.0061201350100017,0.23463273960542813
8.22,-0.2853880233498123,-0.295739384129401,0.06861871589296957,1.0720226929152172,0.203035998712696,0.18384298931373078,0.16379343483990644,0.7297376161140794,0.19927315833361306,0.09548313740167425,1.0116486863662904,0.24865012458043018
8.23,-0.2850936636497816,-0.29509058274992017,0.06948562276676966,1.081477033684236,0.20408484135622595,0.1854218511790024,0.15602397118599873,0.7125519710362805,0.21031141269511044,0.10601762981359295,1.0192098437391226,0.23690544097127528
8.24,-0.28484043532988146,-0.29447695513488276,0.06168086263117357,1.077682735178752,0.20508236826827067,0.18694462249923993,0.1502465232776893,0.7264452919985275,0.22137850309478802,0.11660230746694239,1.0236215825877526,0.2325386250267254
8.25,-0.2846287630091314,-0.29389919183500657,0.060298928510110775,1.0712041636598038,0.20602911550575137,0.18841322898098448,0.14530896660764092,0.7013214868598134,0.23247186399962094,0.12723545126791147,1.0251508584938371,0.24338416396690277
8.26,-0.28445905822756296,-0.29335818275183245,0.05448208430907374,1.0756981034996742,0.2069256343409086,0.18982793875888193,0.14124199059309184,0.7201854762457074,0.24358891267595134,0.137914679319032,1.0328909636629293,0.25915201948408445
8.27,-0.2843317193356008,-0.2928545568500094,0.0498652797130469,1.0568109578004297,0.20777249105735074,0.19118905803581135,0.1322324427275426,0.7266499521263526,0.2547270501254447,0.14863758265188912,1.0325530629985757,0.24039145922628916
8.28,-0.2842471313867688,-0.29238888301236016,0.04890497157153218,1.0622837692755607,0.2085702667414755,0.19249698473969157,0.1266568040859887,0.7249167034187761,0.26588366202798686,0.1594017571762415,1.0399283881701535,0.24162168163365685
8.290000000000001,-0.28420566603374836,-0.29196168769497105,0.04448931044129738,1.0695690813279002,0.20931955706933641,0.19375213174022826,0.12225138065782305,0.7415503353840002,0.2770561196911727,0.1702047816889779,1.0451168573122376,0.24035446525921242
8.3,-0.28420768142781727,-0.2915734972583109,0.036569220655196084,1.0673530882090152,0.21002097208901566,0.1949549821482919,0.12153466260572672,0.7223158355278816,0.2882417810059891,0.18104422534335265,1.0460903436323665,0.24787161040778885
8.31,-0.28425352212168853,-0.29122469456354966,0.03140427279218489,1.0493955578117877,0.21067513599857016,0.19610594526903896,0.11631988496315399,0.7419177280764605,0.2994379914083269,0.19191760865904134,1.0506236800677902,0.26219451124083853
8.32,-0.2843435189757798,-0.29091578654189126,0.030700377055325228,1.0537746781805064,0.21128268691963265,0.19720556681331403,0.10617719482176385,0.7107687438103513,0.3106420848459265,0.20282247604403505,1.0485303991407855,0.23449650000393776
8.33,-0.28447798906793514,-0.29064719648782417,0.03235664951158674,1.0652237203138,0.211844276666723,0.19825431052078613,0.10127300911008726,0.7400408690985264,0.3218513847503844,0.21375631936789488,1.0518884636788592,0.24239082125655
8.34,-0.2846572356066152,-0.2904193452492049,0.023989491695930648,1.0611508043447757,0.21236057051235413,0.19925271287047308,0.0949040606389062,0.7409632262178735,0.3330632050138183,0.22471663017157809,1.054958298009223,0.2520023739036392
8.35,-0.2848815478475879,-0.2902325388082865,0.02134455377846804,1.0575034055706083,0.21283224694800457,0.2002012450238723,0.09422203588323463,0.7535964942974094,0.34427485096981947,0.2357008538246636,1.058408158368605,0.2434211831617179
8.36,-0.28515120101413316,-0.290087277742112,0.015229407169851413,1.055875255128719,0.2132599974410268,0.20110060111610278,0.0875815306099814,0.7365145063928568,0.3554836203782941,0.24670649379159595,1.0610785889895293,0.23373950948356126
8.370000000000001,-0.2854664562207821,-0.2899840046769712,0.0094720979125619,1.06221539608766,0.21364452618757773,0.20195125919835263,0.08252702762807376,0.7434245066947676,0.366686804413792,0.2577309612561065,1.0617523923746257,0.24779759001515958
8.38,-0.285827560400614,-0.2899230887088785,0.0053100305939723725,1.0445253573583893,0.21398654986163723,0.2027537890237607,0.08105476521370761,0.7372982259387395,0.3778816886569428,0.2687716732038282,1.06603681198439,0.23989534192775064
8.39,-0.28623474623612427,-0.28990487354083955,0.0006328783799709518,1.0560560808464816,0.2142867973602089,0.20350878220723406,0.07190742099815345,0.7503932364759942,0.3890655540886062,0.27982604082786944,1.0654553008836292,0.22270453135140955
8.4,-0.28668823209368294,-0.2898396409937122,0.008506370672794111,0.7771393350460772,0.21454600954476438,0.20418632794596114,0.07099242838075806,0.7157292969107198,0.4002356780863242,0.2908790921598882,1.0674920537769022,0.23832906104963217
8.41,-0.2871882219616013,-0.28978725110317033,0.0017199901139974996,0.6570655564892182,0.214764938979033,0.20484146562504568,0.06993963205664007,0.6772935116123848,0.41138933542269374,0.3019499388385221,1.0683336333336493,0.2406550125566256
8.42,-0.28773490539181945,-0.28976593093330894,0.00019600049729232233,0.5950670752708412,0.21494434966320144,0.20545721189594948,0.06745580530513011,0.6433571428722962,0.42252379926525035,0.3130292174830724,1.0717204323328982,0.2443823713312434
8.43,-0.28832845744523017,-0.2897097602620998,3.798253332401363e-05,0.28555830330734616,0.21508501676461703,0.2060065798292334,0.06645478049917794,0.6733782438812348,0.4336363421774771,0.32410340983251357,1.0738283809638662,0.25205069546752634
8.44,-0.2889690386406557,-0.28967739912031093,-0.002270864216910575,0.18649104671787847,0.2151877263450772,0.20653450365261464,0.06654677037736337,0.6232273883892068,0.4447242371205332,0.335186708604151,1.0737354332060145,0.23831804848631205
8.45,-0.2896567949074845,-0.2896553563827341,0.00790333942740184,0.14936032378568706,0.2152532750847903,0.20698882910119434,0.0403977914020752,0.5976618188288826,0.4557847584552932,0.346262723467315,1.068284836823212,0.2213002028076701
8.46,-0.2903918575419864,-0.2896900134570955,-0.004215540852013287,-0.33883020270452663,0.2152824700030952,0.20745028966962895,0.05071259903963572,0.9510548662649674,0.46681518294432434,0.35734249866812856,1.0700417466222998,0.2551134590393626
8.47,-0.29117434316731106,-0.2897196354073266,-0.012800007131059356,-0.49485663034425503,0.21527612817602265,0.20784665753241027,0.051630313852471375,0.8951536548565788,0.47781279075335925,0.3684103847292629,1.068492647836718,0.2527597698220617
8.48,-0.29200435369718447,-0.2897605273050249,0.0033773245475154537,-0.561683527250907,0.21523507645079853,0.2081752870518677,0.02505447157356703,0.8713038758883195,0.4887748664519236,0.3794645770330659,1.065484592676056,0.2380159716399268
8.49,-0.29288197630331103,-0.2898198014629283,0.0030535984734510095,-0.8920265224426503,0.21516015115736542,0.20847408735929782,0.026509287400022428,0.9015855199639203,0.49969870001266686,0.39050434423003993,1.0665661438713516,0.26913255493439164
8.5,-0.29380728338648715,-0.28991485108185694,-0.0032442456345869296,-1.045331659108797,0.21505219781701862,0.2087567426287535,0.024595949064882147,0.8741961452138733,0.5105815878090156,0.40153728920500265,1.0620064463991514,0.2527597521711984
8.51,-0.2947803325514371,-0.28997372527191845,-0.004268072568498885,-1.304631943472537,0.21491207084825553,0.20898486320302492,0.028152687649387595,0.7958594591976831,0.521420833610766,0.4125459637263135,1.0614979282264028,0.24295759042869097
8.52,-0.2958011665853777,-0.29008250294917626,-0.01209270461257841,-1.4087734920346864,0.21474063326991463,0.20919632090000054,0.025028394249114246,0.7617585769168078,0.5322137495772047,0.42354247021822644,1.0592682710121915,0.2549309981783197
8.53,-0.29686981344031194,-0.2902683399736896,-0.02214436974311508,-1.406663025750223,0.2145387564017118,0.20937761957505083,0.016294855889543935,0.7461364189775392,0.5429576572473552,0.43451862155374127,1.055194649293037,0.23923088175032808
8.540000000000001,-0.2979862862190632,-0.2905328049072969,-0.03063573288350167,-1.4267887195810278,0.214307319562262,0.20952075479975882,0.013365142774773088,0.7559466835641755,0.553649888526976,0.4454682784549805,1.0549877019333238,0.24972706126109917
8.55,-0.29915058316504967,-0.2908790908808242,-0.03283284854996524,-1.4539624540742522,0.21404720976467906,0.20962611919835297,0.011564036291599512,0.7426098804385035,0.5642877866718933,0.4563885976149591,1.0534114966509918,0.2431157413619327
8.56,-0.30036268765580054,-0.2913062086470412,-0.04496265935962934,-1.4613784286812854,0.21375932140985238,0.20969348918219513,0.008302741741251186,0.7490477732770222,0.5748687072672992,0.4672765081239739,1.0518602799908388,0.26214879760552134
8.57,-0.3016225682002212,-0.29181186538161796,-0.050110845428239896,-1.4336540981293282,0.21344455597749706,0.20972346052725957,0.0036788108424919905,0.763727975838776,0.585390019202609,0.47812925126083156,1.0431233547757404,0.24210473828530657
8.58,-0.30293017843960046,-0.29241139592984444,-0.05429021687941392,-1.4730883771936383,0.21310382171507308,0.20985174621025665,0.0037600353676662027,0.6448036487291902,0.5958491056414854,0.48894068525034867,1.0440880342103802,0.2035534837772008
8.59,-0.304285457152367,-0.29309217252307446,-0.07490806393292583,-1.5116286956412461,0.21273803332466623,0.21003846795975484,0.04492608719493747,0.6446083051122729,0.6062433649866642,0.4996904332904613,1.026294663670135,0.224175471614096
8.6,-0.30568832826259046,-0.29380841433465604,-0.06882746639452089,-1.492695651397857,0.21234811164794262,0.21011635687822128,-0.004700124859709033,0.40353160717645914,0.6165702118391766,0.5104445821142225,1.0384893502937325,0.17970693398480847
8.61,-0.3071387008522243,-0.29460459522285304,-0.07162367429695098,-1.512816158298933,0.2119349833492591,0.2102460853327885,-0.010000693400959059,0.36749528064596837,0.6268270779515883,0.5211321411089607,1.0322576207045335,0.18260971610375246
8.620000000000001,-0.3086364691770906,-0.2954819667038957,-0.09179522744963121,-1.5310783894017779,0.2114995805970386,0.21042394764400055,0.03237076517522603,0.3738862416243998,0.6370114131748896,0.5317481669005413,1.0165000422477186,0.17561043404896293
8.63,-0.31018151268660077,-0.2963946804560507,-0.08332929046461224,-1.271393079217087,0.21104284074351093,0.21048049125815946,-0.0068363565826390455,-0.5254071082660945,0.647120686398636,0.542354797614099,1.0300340447695864,0.33974844296852036
8.64,-0.3117736960472087,-0.297384055725033,-0.10194449380623302,-1.5670857136574623,0.21056570600291286,0.21056245959489275,0.020299485155761347,0.3558689902297789,0.6571523864839905,0.5528766985196303,1.0075075983135025,0.15508761940979185
8.65,-0.3134128691695894,-0.2984148643067928,-0.10042317578128285,-1.2987923631170588,0.2100691231282546,0.2105152725613441,-0.017773513042819548,-0.5034279675389461,0.6671040231892748,0.5633753188705235,1.0146130177072317,0.32164503647867465
8.66,-0.3150988672395377,-0.2995245133643043,-0.11339083117704846,-1.5920183805813615,0.2095540430867506,0.2104973399728227,0.011445646271185937,0.3650509325464039,0.6769731280876634,0.5737832033986338,0.9960081994002015,0.16753014472754166
8.67,-0.31683151075257937,-0.30067485066831096,-0.10936176192738717,-1.2734308531130623,0.2090214207340184,0.2103553488423863,-0.02828986747746756,-0.5091398770764265,0.6867572554766666,0.5841622868858021,1.0061069765435833,0.3224782873724956
8.68,-0.31861060555228593,-0.30190221269899925,-0.12427485298861822,-1.556192756905659,0.20847221448714523,0.2102480916989737,0.0031137168687954348,0.3538502484457917,0.6964539832790335,0.5944456180594021,0.984484563189251,0.16526316394938664
8.69,-0.32043594287228433,-0.3031680345297426,-0.12010163084719018,-1.2845727069358488,0.20790738599672415,0.2100221067624095,-0.03791206406549305,-0.492217390738131,0.7060609139347025,0.604695035150653,0.9926053948201669,0.3089130056974652
8.700000000000001,-0.3223072993819499,-0.30451530963762585,-0.13568521686916782,-1.4576081735093975,0.20732789981797134,0.20995402483873,0.008863393562429642,-0.4246937280344365,0.7155756752834693,0.6148311085817165,0.9723103136707497,0.31567193352519396
8.71,-0.32422443723577443,-0.3058855108847022,-0.14150620370983863,-1.6473539651432691,0.20673472308101135,0.20977087057132807,-0.004935082469015248,0.2452800387643417,0.724995921437996,0.6249343981769169,0.9647164522893894,0.14637344426812712
8.72,-0.3261871041263932,-0.30733521070326564,-0.149427373138462,-1.3781617789847977,0.2061288251604514,0.20966337318230893,0.0017943602961620012,-0.550494828023179,0.7343193336468343,0.6349489766552349,0.959472291222824,0.30157595135051984
8.73,-0.32819503334126215,-0.3088520537840221,-0.15005255350677035,-1.3394152739513303,0.20551117734433236,0.20965184509540155,-0.0028915732623166933,-0.8952280319108947,0.7435436211470985,0.6448892143616788,0.9571937722496275,0.24899920484608531
8.74,-0.33024794382296874,-0.31040133479739934,-0.15520595874716941,-1.3878113403597188,0.20488275250257396,0.20959418821544895,-0.00537708508823792,-0.9029969670260604,0.7526665220064679,0.6547579379077935,0.9507031192425252,0.24819462790205762
8.75,-0.33234554023316126,-0.3119942697574384,-0.1560822660968705,-1.4230620727599368,0.20424452475500568,0.20948482368829016,-0.01321817603502904,-0.8957423321221023,0.7616858039541615,0.6645472609448453,0.9470211690000072,0.26832474771170345
8.76,-0.3344875130200853,-0.3136356159278536,-0.16677318851108391,-1.4358502993916644,0.2035974691390971,0.20932517912582635,-0.02013485145420697,-0.9088623873614865,0.770599265200582,0.674253719721992,0.93823497341605,0.2552775032385184
8.77,-0.33667353848970316,-0.3153269805648212,-0.16702436229667633,-1.4382451994461283,0.2029425612774876,0.20911826209644344,-0.020919233586657617,-0.906446744454207,0.7794047352452689,0.6838745642719435,0.9273151185250633,0.2554281330621278
8.78,-0.3389032788803876,-0.31706862040175277,-0.17182565014940934,-1.4156086636443992,0.20228077704541628,0.2088674611975845,-0.025301818483460345,-0.8904136288652623,0.7881000756728707,0.6934073202982253,0.9160106345819277,0.25322134442880784
8.790000000000001,-0.3411763824411663,-0.3188602010484997,-0.1762812726180852,-1.4270012875055398,0.20161309223816343,0.20857624459254642,-0.02853931919951308,-0.8922649117294846,0.7966831809367992,0.7028496516910482,0.9120669824282636,0.25184659506037566
8.8,-0.34349248351349526,-0.32070116042008984,-0.17927266713002418,-1.4167057558517782,0.20094048223860328,0.20824794128951654,-0.032839473990887165,-0.8961552462966852,0.8051519791302493,0.7121992864352925,0.8978041086991987,0.2492084348972298
8.81,-0.3458512026165501,-0.3225858932370756,-0.18384316366226208,-1.440338757859724,0.2002639216849697,0.20788457991540082,-0.03870764674932425,-0.8807530361263181,0.813504432744308,0.7214535740158033,0.8918209013090934,0.25822711192807524
8.82,-0.34825214653600745,-0.324522472622329,-0.19283890312706403,-1.4061093968210636,0.19958438413894708,0.2074924140678006,-0.04066092363025485,-0.8955988890756671,0.821738539412813,0.7306114921892344,0.8832736846624187,0.2639708545770002
8.83,-0.3506949084162927,-0.3265040553924272,-0.19484584253841647,-1.3941428770354176,0.1989028417541799,0.20706806026557717,-0.043307882375721585,-0.8969547570567064,0.8298523326436833,0.7396693401309627,0.8702360615695834,0.24342326618895402
8.84,-0.3531790678562795,-0.328530212304379,-0.2017633680207083,-1.4181965177891473,0.19822026494531336,0.20662318138872407,-0.0464417102710342,-0.8969799002537213,0.8378438825364349,0.7486261468419956,0.8620309277402416,0.26274335876348104
8.85,-0.3557041910084102,-0.3306073000416948,-0.2065081753384187,-1.4259101718546676,0.19753762205766595,0.20615476927918702,-0.0436436102652669,-0.8799012351314608,0.8457112964855806,0.7574798652195336,0.8518639537843163,0.2550277250075708
8.86,-0.3582698306812172,-0.33273172911633336,-0.21515373682080358,-1.4162500300643568,0.19685587903763263,0.2056646353090168,-0.04666856232902812,-0.8738375707659572,0.8534527198696489,0.7662275467210842,0.8430579049454064,0.2558723663900226
8.870000000000001,-0.3608755264452179,-0.3349019065590563,-0.21566504325863847,-1.4183025656183788,0.19617599910393177,0.2051554900035441,-0.05221428947674865,-0.8785728040924933,0.8610663367255439,0.7748672913406499,0.8298545963751671,0.25297287628982207
8.88,-0.36352080474215565,-0.3370912096819628,-0.20313620655080447,-1.413422494867593,0.19549894241978688,0.20460461289352752,-0.06541683767333463,-0.8713156898255123,0.8685503704079588,0.7833932991009841,0.8157562106104335,0.2645095457961599
8.89,-0.3662051789975676,-0.33930532932198154,-0.2210751177978613,-1.5239489047884893,0.19482566576615867,0.20407767606217184,-0.050256318996916315,-0.9123650665427098,0.875903084233622,0.7918109112539063,0.8112533991124252,0.2580384377019165
8.9,-0.3689281497366406,-0.3415963844836145,-0.2297911237385759,-1.446566190742765,0.19415712221611453,0.2035352539042577,-0.0570081737839239,-0.8720345131955728,0.8831227821100777,0.8001186499706238,0.7977790883629825,0.2637481397114208
8.91,-0.37168920470333433,-0.34393182414549406,-0.22807998520321227,-1.5175330228617967,0.19349426081045565,0.2029683206187494,-0.056998958083345236,-0.8054678835627925,0.8902078091487702,0.8083064547518478,0.7844846725481591,0.279077146719244
8.92,-0.3744878189827415,-0.34631588680907816,-0.23624108757505458,-1.4199119341713577,0.1928380262346855,0.20240065915594038,-0.057082626386277396,-0.8703517172898333,0.8971565522621912,0.8163783646226722,0.7760842432632142,0.2541227482346431
8.93,-0.3773234551266518,-0.3487408896057663,-0.2427726607854272,-1.4519864778233584,0.19218935849743202,0.2018177835324322,-0.06029668304827087,-0.8490526242795186,0.903967440744846,0.8243286834558387,0.7674900633306785,0.27464074238292163
8.94,-0.3801955632822923,-0.3512141932522816,-0.24513924472020127,-1.4104975724873747,0.19154919261041978,0.20123397288225847,-0.05805195589451956,-0.8734730641429922,0.910638946837806,0.8321589926819293,0.754137758850298,0.2601633751768553
8.950000000000001,-0.3831035813242114,-0.3537324289744933,-0.2492650786300055,-1.407075782799503,0.19091845827009743,0.20064305081314254,-0.06062100465644939,-0.8778129059268408,0.9171695862766337,0.8398652353445387,0.7412796565081189,0.27447923746694464
8.96,-0.38604693498927,-0.3562921920657346,-0.2516355277242114,-1.3899409992019673,0.19029807954101097,0.2000478975045273,-0.057280588580846836,-0.8758322495696337,0.9235579188224443,0.8474459758317309,0.727155323242599,0.26560159785165555
8.97,-0.38902503801471583,-0.35888179504904977,-0.2578115654460534,-1.4314684260858819,0.1896889745410279,0.19944825538380276,-0.0583690198998582,-0.8615445803884493,0.9298025487759194,0.8548988968477698,0.7212075944890488,0.2755651264014438
8.98,-0.3920372922792982,-0.36151787739925983,-0.2580239850095817,-1.3930660617847033,0.18909205512851548,0.19885227575129324,-0.061916718252270755,-0.8461810791073696,0.9359021254740447,0.8622245697559721,0.7075418900671174,0.2856179236181076
8.99,-0.3950830879473913,-0.36418697118854415,-0.26403495054540027,-1.4694400015367424,0.1885082265915594,0.19825110559959866,-0.05845574282943379,-0.7981852979662797,0.9418553437693835,0.86941832073406,0.6936666532460641,0.27640157374651053
9.0,-0.39816180361609094,-0.366883592511709,-0.26766692359276856,-1.4770204415884123,0.18793838733932805,0.19765007949691696,-0.061420710829215186,-0.8168229512956193,0.9476609444917002,0.8764800330993436,0.6811346220913979,0.2939768213373543
9.01,-0.40127280646525143,-0.3696197210081703,-0.2721313064512911,-1.4302549981142711,0.18738342859568147,0.19706597644738144,-0.05976062728984517,-0.8631070229040941,0.953317714891749,0.8834104308277773,0.6638733352871662,0.2811583716499571
9.02,-0.40441545241041954,-0.37239772646655805,-0.27373253711970474,-1.482071795874457,0.1868442340951097,0.19647807969487327,-0.059077304499484284,-0.8307934794004126,0.9588244890670441,0.8902047294692281,0.6516904175374325,0.291211954348924
9.03,-0.4075890862586303,-0.3752176288055256,-0.28064679371370793,-1.42066856215719,0.18632167978111003,0.19590145487286198,-0.058412994694555805,-0.8549559049738712,0.9641801483694556,0.8968634792685215,0.6395939912308161,0.2935789287013093
9.040000000000001,-0.4107930418670328,-0.37807944530911763,-0.28390160283909205,-1.404225397863645,0.1858166335070865,0.1953287705717587,-0.061850566888808654,-0.8588327099474787,0.9693836217944622,0.9033836133639739,0.6300214266497136,0.28715981680493746
9.05,-0.4140266423042924,-0.3809784329461557,-0.2874644398147393,-1.3957825001900401,0.18532995473987146,0.19476249672837034,-0.05992009245412605,-0.8425177720935035,0.9744338863519033,0.9097637479110502,0.6089221852119961,0.29188211205607106
9.06,-0.41728920001474834,-0.3839124681947542,-0.28885505007111273,-1.382677766784318,0.1848624942659563,0.19420462130918434,-0.05582039209247924,-0.8521415123661616,0.9793299674180997,0.9160027902906451,0.6006661496655092,0.2935285466053107
9.07,-0.4205800169852668,-0.38688027090586946,-0.2925055954146796,-1.3783942787087913,0.1844150939005308,0.19365657550053667,-0.05429399434578893,-0.8570582098390117,0.984070939069183,0.9220995091975396,0.5869176303559228,0.2949962449521988
